file_name,label,fault_location,fault_diameter,motor_load,rpm,sample_freq,fault
N09_M07_F10_KB24_11,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_12,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_13,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_14,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_15,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_16,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_17,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_18,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_19,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_20,COMBO_1,nan,nan,1,900,64,COMBO
N15_M01_F10_KB24_1,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_2,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_3,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_4,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_5,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_6,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_7,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_8,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_9,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_10,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_11,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_12,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_13,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_14,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_15,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_16,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_17,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_18,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_19,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB24_20,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M07_F04_KB24_1,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_2,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_3,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_4,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_5,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_6,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_7,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_8,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_9,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_10,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_11,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_12,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_13,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_14,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_15,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_16,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_17,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_18,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_19,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB24_20,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F10_KI04_1,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_2,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_3,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_4,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_5,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_6,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_7,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_8,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_9,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_10,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_11,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_12,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_13,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_14,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_15,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_16,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_17,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_18,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_19,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI04_20,IR_0,nan,nan,0,1500,64,IR
N09_M07_F10_KI04_1,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_2,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_3,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_4,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_5,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_6,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_7,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_8,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_9,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_10,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_11,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_12,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_13,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_14,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_15,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_16,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_17,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_18,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_19,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI04_20,IR_1,nan,nan,1,900,64,IR
N15_M01_F10_KI04_1,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_2,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_3,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_4,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_5,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_6,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_7,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_8,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_9,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_10,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_11,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_12,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_13,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_14,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_15,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_16,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_17,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_18,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_19,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI04_20,IR_2,nan,nan,2,1500,64,IR
N15_M07_F04_KI04_1,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_2,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_3,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_4,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_5,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_6,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_7,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_8,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_9,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_10,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_11,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_12,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_13,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_14,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_15,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_16,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_17,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_18,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_19,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI04_20,IR_3,nan,nan,3,1500,64,IR
N15_M07_F10_KI14_1,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_2,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_3,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_4,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_5,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_6,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_7,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_8,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_9,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_10,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_11,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_12,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_13,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_14,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_15,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_16,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_17,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_18,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_19,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI14_20,IR_0,nan,nan,0,1500,64,IR
N09_M07_F10_KI14_1,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_2,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_3,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_4,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_5,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_6,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_7,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_8,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_9,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_10,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_11,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_12,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_13,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_14,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_15,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_16,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_17,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_18,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_19,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI14_20,IR_1,nan,nan,1,900,64,IR
N15_M01_F10_KI14_1,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_2,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_3,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_4,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_5,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_6,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_7,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_8,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_9,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_10,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_11,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_12,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_13,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_14,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_15,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_16,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_17,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_18,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_19,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI14_20,IR_2,nan,nan,2,1500,64,IR
N15_M07_F04_KI14_1,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_2,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_3,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_4,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_5,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_6,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_7,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_8,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_9,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_10,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_11,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_12,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_13,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_14,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_15,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_16,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_17,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_18,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_19,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI14_20,IR_3,nan,nan,3,1500,64,IR
N15_M07_F10_KI16_1,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_2,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_3,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_4,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_5,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_6,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_7,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_8,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_9,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_10,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_11,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_12,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_13,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_14,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_15,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_16,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_17,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_18,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_19,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI16_20,IR_0,nan,nan,0,1500,64,IR
N09_M07_F10_KI16_1,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_2,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_3,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_4,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_5,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_6,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_7,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_8,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_9,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_10,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_11,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_12,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_13,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_14,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_15,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_16,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_17,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_18,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_19,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI16_20,IR_1,nan,nan,1,900,64,IR
N15_M01_F10_KI16_1,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_2,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_3,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_4,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_5,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_6,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_7,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_8,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_9,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_10,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_11,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_12,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_13,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_14,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_15,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_16,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_17,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_18,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_19,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI16_20,IR_2,nan,nan,2,1500,64,IR
N15_M07_F04_KI16_1,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_2,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_3,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_4,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_5,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_6,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_7,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_8,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_9,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_10,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_11,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_12,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_13,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_14,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_15,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_16,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_17,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_18,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_19,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI16_20,IR_3,nan,nan,3,1500,64,IR
N15_M07_F10_KI17_1,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_2,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_3,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_4,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_5,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_6,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_7,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_8,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_9,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_10,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_11,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_12,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_13,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_14,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_15,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_16,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_17,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_18,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_19,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI17_20,IR_0,nan,nan,0,1500,64,IR
N09_M07_F10_KI17_1,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_2,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_3,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_4,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_5,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_6,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_7,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_8,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_9,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_10,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_11,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_12,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_13,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_14,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_15,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_16,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_17,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_18,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_19,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI17_20,IR_1,nan,nan,1,900,64,IR
N15_M01_F10_KI17_1,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_2,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_3,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_4,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_5,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_6,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_7,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_8,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_9,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_10,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_11,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_12,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_13,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_14,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_15,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_16,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_17,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_18,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_19,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI17_20,IR_2,nan,nan,2,1500,64,IR
N15_M07_F04_KI17_1,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_2,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_3,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_4,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_5,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_6,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_7,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_8,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_9,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_10,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_11,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_12,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_13,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_14,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_15,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_16,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_17,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_18,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_19,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI17_20,IR_3,nan,nan,3,1500,64,IR
N15_M07_F10_KI18_1,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI18_2,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI18_3,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI18_4,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI18_5,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI18_6,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI18_7,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI18_8,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI18_9,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI18_10,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI18_11,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI18_12,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI18_13,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI18_14,IR_0,nan,nan,0,1500,64,IR
